date,interval,data_type,key
2024-03-05,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-05.zip
2024-03-05,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-05.zip
2024-03-06,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-06.zip
2024-03-06,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-06.zip
2024-03-07,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-07.zip
2024-03-07,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-07.zip
2024-03-08,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-08.zip
2024-03-08,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-08.zip
2024-03-09,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-09.zip
2024-03-09,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-09.zip
2024-03-10,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-10.zip
2024-03-10,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-10.zip
2024-03-11,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-11.zip
2024-03-11,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-11.zip
2024-03-12,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-12.zip
2024-03-12,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-12.zip
2024-03-13,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-13.zip
2024-03-13,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-13.zip
2024-03-14,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-14.zip
2024-03-14,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-14.zip
2024-03-15,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-15.zip
2024-03-15,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-15.zip
2024-03-16,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-16.zip
2024-03-16,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-16.zip
2024-03-17,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-17.zip
2024-03-17,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-17.zip
2024-03-18,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-18.zip
2024-03-18,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-18.zip
2024-03-19,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-19.zip
2024-03-19,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-19.zip
2024-03-20,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-20.zip
2024-03-20,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-20.zip
2024-03-21,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-21.zip
2024-03-21,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-21.zip
2024-03-22,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-22.zip
2024-03-22,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-22.zip
2024-03-23,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-23.zip
2024-03-23,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-23.zip
2024-03-24,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-24.zip
2024-03-24,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-24.zip
2024-03-25,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-25.zip
2024-03-25,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-25.zip
2024-03-26,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-26.zip
2024-03-26,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-26.zip
2024-03-27,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-27.zip
2024-03-27,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-27.zip
2024-03-28,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-28.zip
2024-03-28,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-28.zip
2024-03-29,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-29.zip
2024-03-29,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-29.zip
2024-03-30,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-30.zip
2024-03-30,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-30.zip
2024-03-31,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-03-31.zip
2024-03-31,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-03-31.zip
2024-04-01,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-01.zip
2024-04-01,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-01.zip
2024-04-01,monthly,aggTrades,data/futures/cm/monthly/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04.zip
2024-04-01,monthly,trades,data/futures/cm/monthly/trades/BTCUSD_240628/BTCUSD_240628-trades-2024-04.zip
2024-04-02,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-02.zip
2024-04-02,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-02.zip
2024-04-03,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-03.zip
2024-04-03,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-03.zip
2024-04-04,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-04.zip
2024-04-04,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-04.zip
2024-04-05,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-05.zip
2024-04-05,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-05.zip
2024-04-06,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-06.zip
2024-04-06,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-06.zip
2024-04-07,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-07.zip
2024-04-07,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-07.zip
2024-04-08,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-08.zip
2024-04-08,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-08.zip
2024-04-09,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-09.zip
2024-04-09,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-09.zip
2024-04-10,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-10.zip
2024-04-10,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-10.zip
2024-04-11,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-11.zip
2024-04-11,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-11.zip
2024-04-12,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-12.zip
2024-04-12,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-12.zip
2024-04-13,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-13.zip
2024-04-13,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-13.zip
2024-04-14,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-14.zip
2024-04-14,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-14.zip
2024-04-15,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-15.zip
2024-04-15,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-15.zip
2024-04-16,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-16.zip
2024-04-16,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-16.zip
2024-04-17,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-17.zip
2024-04-17,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-17.zip
2024-04-19,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-19.zip
2024-04-19,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-19.zip
2024-04-20,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-20.zip
2024-04-20,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-20.zip
2024-04-21,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-21.zip
2024-04-21,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-21.zip
2024-04-22,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-22.zip
2024-04-22,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-22.zip
2024-04-23,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-23.zip
2024-04-23,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-23.zip
2024-04-24,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-24.zip
2024-04-24,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-24.zip
2024-04-25,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-25.zip
2024-04-25,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-25.zip
2024-04-26,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-26.zip
2024-04-26,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-26.zip
2024-04-27,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-27.zip
2024-04-27,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-27.zip
2024-04-28,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-28.zip
2024-04-28,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-28.zip
2024-04-29,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-29.zip
2024-04-29,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-29.zip
2024-04-30,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-04-30.zip
2024-04-30,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-04-30.zip
2024-05-01,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-01.zip
2024-05-01,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-01.zip
2024-05-01,monthly,aggTrades,data/futures/cm/monthly/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05.zip
2024-05-01,monthly,trades,data/futures/cm/monthly/trades/BTCUSD_240628/BTCUSD_240628-trades-2024-05.zip
2024-05-02,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-02.zip
2024-05-02,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-02.zip
2024-05-03,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-03.zip
2024-05-03,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-03.zip
2024-05-04,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-04.zip
2024-05-04,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-04.zip
2024-05-05,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-05.zip
2024-05-05,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-05.zip
2024-05-06,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-06.zip
2024-05-06,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-06.zip
2024-05-07,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-07.zip
2024-05-07,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-07.zip
2024-05-08,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-08.zip
2024-05-08,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-08.zip
2024-05-09,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-09.zip
2024-05-09,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-09.zip
2024-05-10,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-10.zip
2024-05-10,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-10.zip
2024-05-11,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-11.zip
2024-05-11,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-11.zip
2024-05-12,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-12.zip
2024-05-12,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-12.zip
2024-05-13,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-13.zip
2024-05-13,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-13.zip
2024-05-14,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-14.zip
2024-05-14,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-14.zip
2024-05-15,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-15.zip
2024-05-15,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-15.zip
2024-05-16,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-16.zip
2024-05-16,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-16.zip
2024-05-17,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-17.zip
2024-05-17,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-17.zip
2024-05-18,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-18.zip
2024-05-18,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-18.zip
2024-05-19,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-19.zip
2024-05-19,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-19.zip
2024-05-20,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-20.zip
2024-05-20,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-20.zip
2024-05-21,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-21.zip
2024-05-21,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-21.zip
2024-05-22,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-22.zip
2024-05-22,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-22.zip
2024-05-23,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-23.zip
2024-05-23,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-23.zip
2024-05-24,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-24.zip
2024-05-24,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-24.zip
2024-05-25,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-25.zip
2024-05-25,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-25.zip
2024-05-26,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-26.zip
2024-05-26,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-26.zip
2024-05-27,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-27.zip
2024-05-27,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-27.zip
2024-05-28,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-28.zip
2024-05-28,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-28.zip
2024-05-29,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-29.zip
2024-05-29,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-29.zip
2024-05-30,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-30.zip
2024-05-30,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-30.zip
2024-05-31,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-05-31.zip
2024-05-31,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-05-31.zip
2024-06-01,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-06-01.zip
2024-06-01,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-06-01.zip
2024-06-01,monthly,aggTrades,data/futures/cm/monthly/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-06.zip
2024-06-01,monthly,trades,data/futures/cm/monthly/trades/BTCUSD_240628/BTCUSD_240628-trades-2024-06.zip
2024-06-02,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-06-02.zip
2024-06-02,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-06-02.zip
2024-06-03,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-06-03.zip
2024-06-03,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-06-03.zip
2024-06-04,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-06-04.zip
2024-06-04,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-06-04.zip
2024-06-05,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-06-05.zip
2024-06-05,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-06-05.zip
2024-06-06,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-06-06.zip
2024-06-06,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-06-06.zip
2024-06-07,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-06-07.zip
2024-06-07,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-06-07.zip
2024-06-08,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-06-08.zip
2024-06-08,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-06-08.zip
2024-06-09,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-06-09.zip
2024-06-09,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-06-09.zip
2024-06-09,daily,metrics,data/futures/cm/daily/metrics/BTCUSD_240628/BTCUSD_240628-metrics-2024-06-09.zip
2024-06-10,daily,aggTrades,data/futures/cm/daily/aggTrades/BTCUSD_240628/BTCUSD_240628-aggTrades-2024-06-10.zip
2024-06-10,daily,bookDepth,data/futures/cm/daily/bookDepth/BTCUSD_240628/BTCUSD_240628-bookDepth-2024-06-10.zip
2024-06-10,daily,metrics,data/futures/cm/daily/metrics/BTCUSD_240628/BTCUSD_240628-metrics-2024-06-10.zip
2024-06-11,daily,metrics,data/futures/cm/daily/metrics/BTCUSD_240628/BTCUSD_240628-metrics-2024-06-11.zip
